source,target,pair_index
ADEL,ADAL,5
ADEL,ADAR,5
ADEL,ADFL,6
ADEL,ADFL,7
ADEL,ADFR,6
ADEL,ADFR,7
ADEL,AIAL,5
ADEL,AIAR,5
ADEL,AIBL,5
ADEL,AIBR,5
ADEL,AIZL,5
ADEL,AIZR,5
ADEL,ALA,7
ADEL,ALML,5
ADEL,ALML,8
ADEL,ALMR,5
ADEL,ALMR,8
ADEL,AS1,7
ADEL,AS10,7
ADEL,AS11,7
ADEL,AS2,7
ADEL,AS3,7
ADEL,AS4,7
ADEL,AS5,7
ADEL,AS6,7
ADEL,AS7,7
ADEL,AS8,7
ADEL,AS9,7
ADEL,ASHL,6
ADEL,ASHL,7
ADEL,ASHR,6
ADEL,ASHR,7
ADEL,ASKL,6
ADEL,ASKL,7
ADEL,ASKR,6
ADEL,ASKR,7
ADEL,AVAL,5
ADEL,AVAL,6
ADEL,AVAL,7
ADEL,AVAR,5
ADEL,AVAR,6
ADEL,AVAR,7
ADEL,AVBL,5
ADEL,AVBL,7
ADEL,AVBL,8
ADEL,AVBR,5
ADEL,AVBR,7
ADEL,AVBR,8
ADEL,AVDL,7
ADEL,AVDR,7
ADEL,AVEL,5
ADEL,AVEL,7
ADEL,AVER,5
ADEL,AVER,7
ADEL,AVFL,7
ADEL,AVFR,7
ADEL,AVHL,6
ADEL,AVHR,6
ADEL,AVKL,6
ADEL,AVKL,7
ADEL,AVKL,8
ADEL,AVKR,6
ADEL,AVKR,7
ADEL,AVKR,8
ADEL,AVM,5
ADEL,BDUL,5
ADEL,BDUR,5
ADEL,CEPDL,7
ADEL,CEPDR,7
ADEL,CEPVL,7
ADEL,CEPVR,7
ADEL,DA1,5
ADEL,DA1,7
ADEL,DA2,5
ADEL,DA2,7
ADEL,DA3,5
ADEL,DA3,7
ADEL,DA4,5
ADEL,DA4,7
ADEL,DA5,5
ADEL,DA5,7
ADEL,DA6,5
ADEL,DA6,7
ADEL,DA7,5
ADEL,DA7,7
ADEL,DA8,5
ADEL,DA8,7
ADEL,DA9,5
ADEL,DA9,6
ADEL,DA9,7
ADEL,DB1,5
ADEL,DB1,6
ADEL,DB1,7
ADEL,DB2,5
ADEL,DB2,6
ADEL,DB2,7
ADEL,DB3,5
ADEL,DB3,6
ADEL,DB3,7
ADEL,DB4,5
ADEL,DB4,6
ADEL,DB4,7
ADEL,DB5,5
ADEL,DB5,6
ADEL,DB5,7
ADEL,DB6,5
ADEL,DB6,6
ADEL,DB6,7
ADEL,DB7,5
ADEL,DB7,6
ADEL,DB7,7
ADEL,DD1,7
ADEL,DD2,7
ADEL,DD3,7
ADEL,DD4,7
ADEL,DD5,7
ADEL,DD6,7
ADEL,DVB,7
ADEL,FLPL,5
ADEL,FLPR,5
ADEL,I1L,5
ADEL,I1R,5
ADEL,I2L,8
ADEL,I2R,8
ADEL,I3,8
ADEL,I5,5
ADEL,IL1DL,7
ADEL,IL1DR,7
ADEL,IL1L,7
ADEL,IL1R,7
ADEL,IL1VL,7
ADEL,IL1VR,7
ADEL,M1,8
ADEL,OLLL,8
ADEL,OLLR,8
ADEL,OLQDL,6
ADEL,OLQDR,6
ADEL,OLQVL,6
ADEL,OLQVR,6
ADEL,PDB,5
ADEL,PDB,6
ADEL,PDEL,6
ADEL,PDER,6
ADEL,PHAL,7
ADEL,PHAR,7
ADEL,PLML,5
ADEL,PLML,8
ADEL,PLMR,5
ADEL,PLMR,8
ADEL,PVDL,5
ADEL,PVDL,7
ADEL,PVDR,5
ADEL,PVDR,7
ADEL,PVM,6
ADEL,PVM,7
ADEL,PVM,8
ADEL,PVNL,5
ADEL,PVNL,7
ADEL,PVNR,5
ADEL,PVNR,7
ADEL,PVR,5
ADEL,PVWL,5
ADEL,PVWR,5
ADEL,RIAL,6
ADEL,RIAR,6
ADEL,RICL,7
ADEL,RICR,7
ADEL,RID,5
ADEL,RIGL,5
ADEL,RIGL,6
ADEL,RIGL,7
ADEL,RIGR,5
ADEL,RIGR,6
ADEL,RIGR,7
ADEL,RIML,5
ADEL,RIML,6
ADEL,RIMR,5
ADEL,RIMR,6
ADEL,RIPL,5
ADEL,RIPR,5
ADEL,RIS,5
ADEL,RIS,7
ADEL,RIVL,5
ADEL,RIVR,5
ADEL,RMFL,5
ADEL,RMFL,6
ADEL,RMFR,5
ADEL,RMFR,6
ADEL,RMHL,8
ADEL,RMHR,8
ADEL,SABD,7
ADEL,SABVL,7
ADEL,SABVR,7
ADEL,SIADL,6
ADEL,SIADL,7
ADEL,SIADR,6
ADEL,SIADR,7
ADEL,SIAVL,6
ADEL,SIAVL,7
ADEL,SIAVR,6
ADEL,SIAVR,7
ADEL,SMDDL,5
ADEL,SMDDR,5
ADEL,SMDVL,5
ADEL,SMDVR,5
ADEL,URBL,6
ADEL,URBR,6
ADEL,VA1,5
ADEL,VA1,7
ADEL,VA10,5
ADEL,VA10,7
ADEL,VA11,5
ADEL,VA11,7
ADEL,VA12,5
ADEL,VA12,6
ADEL,VA12,7
ADEL,VA2,5
ADEL,VA2,7
ADEL,VA3,5
ADEL,VA3,7
ADEL,VA4,5
ADEL,VA4,7
ADEL,VA5,5
ADEL,VA5,7
ADEL,VA6,5
ADEL,VA6,7
ADEL,VA7,5
ADEL,VA7,7
ADEL,VA8,5
ADEL,VA8,7
ADEL,VA9,5
ADEL,VA9,7
ADEL,VB1,5
ADEL,VB1,6
ADEL,VB1,7
ADEL,VB10,5
ADEL,VB10,6
ADEL,VB10,7
ADEL,VB11,5
ADEL,VB11,6
ADEL,VB11,7
ADEL,VB2,5
ADEL,VB2,6
ADEL,VB2,7
ADEL,VB3,5
ADEL,VB3,6
ADEL,VB3,7
ADEL,VB4,5
ADEL,VB4,6
ADEL,VB4,7
ADEL,VB5,5
ADEL,VB5,6
ADEL,VB5,7
ADEL,VB6,5
ADEL,VB6,6
ADEL,VB6,7
ADEL,VB7,5
ADEL,VB7,6
ADEL,VB7,7
ADEL,VB8,5
ADEL,VB8,6
ADEL,VB8,7
ADEL,VB9,5
ADEL,VB9,6
ADEL,VB9,7
ADEL,VD1,7
ADEL,VD10,7
ADEL,VD11,7
ADEL,VD12,7
ADEL,VD13,7
ADEL,VD2,7
ADEL,VD3,7
ADEL,VD4,7
ADEL,VD5,7
ADEL,VD6,7
ADEL,VD7,7
ADEL,VD8,7
ADEL,VD9,7
ADER,ADAL,5
ADER,ADAR,5
ADER,ADFL,6
ADER,ADFL,7
ADER,ADFR,6
ADER,ADFR,7
ADER,AIAL,5
ADER,AIAR,5
ADER,AIBL,5
ADER,AIBR,5
ADER,AIZL,5
ADER,AIZR,5
ADER,ALA,7
ADER,ALML,5
ADER,ALML,8
ADER,ALMR,5
ADER,ALMR,8
ADER,AS1,7
ADER,AS10,7
ADER,AS11,7
ADER,AS2,7
ADER,AS3,7
ADER,AS4,7
ADER,AS5,7
ADER,AS6,7
ADER,AS7,7
ADER,AS8,7
ADER,AS9,7
ADER,ASHL,6
ADER,ASHL,7
ADER,ASHR,6
ADER,ASHR,7
ADER,ASKL,6
ADER,ASKL,7
ADER,ASKR,6
ADER,ASKR,7
ADER,AVAL,5
ADER,AVAL,6
ADER,AVAL,7
ADER,AVAR,5
ADER,AVAR,6
ADER,AVAR,7
ADER,AVBL,5
ADER,AVBL,7
ADER,AVBL,8
ADER,AVBR,5
ADER,AVBR,7
ADER,AVBR,8
ADER,AVDL,7
ADER,AVDR,7
ADER,AVEL,5
ADER,AVEL,7
ADER,AVER,5
ADER,AVER,7
ADER,AVFL,7
ADER,AVFR,7
ADER,AVHL,6
ADER,AVHR,6
ADER,AVKL,6
ADER,AVKL,7
ADER,AVKL,8
ADER,AVKR,6
ADER,AVKR,7
ADER,AVKR,8
ADER,AVM,5
ADER,BDUL,5
ADER,BDUR,5
ADER,CEPDL,7
ADER,CEPDR,7
ADER,CEPVL,7
ADER,CEPVR,7
ADER,DA1,5
ADER,DA1,7
ADER,DA2,5
ADER,DA2,7
ADER,DA3,5
ADER,DA3,7
ADER,DA4,5
ADER,DA4,7
ADER,DA5,5
ADER,DA5,7
ADER,DA6,5
ADER,DA6,7
ADER,DA7,5
ADER,DA7,7
ADER,DA8,5
ADER,DA8,7
ADER,DA9,5
ADER,DA9,6
ADER,DA9,7
ADER,DB1,5
ADER,DB1,6
ADER,DB1,7
ADER,DB2,5
ADER,DB2,6
ADER,DB2,7
ADER,DB3,5
ADER,DB3,6
ADER,DB3,7
ADER,DB4,5
ADER,DB4,6
ADER,DB4,7
ADER,DB5,5
ADER,DB5,6
ADER,DB5,7
ADER,DB6,5
ADER,DB6,6
ADER,DB6,7
ADER,DB7,5
ADER,DB7,6
ADER,DB7,7
ADER,DD1,7
ADER,DD2,7
ADER,DD3,7
ADER,DD4,7
ADER,DD5,7
ADER,DD6,7
ADER,DVB,7
ADER,FLPL,5
ADER,FLPR,5
ADER,I1L,5
ADER,I1R,5
ADER,I2L,8
ADER,I2R,8
ADER,I3,8
ADER,I5,5
ADER,IL1DL,7
ADER,IL1DR,7
ADER,IL1L,7
ADER,IL1R,7
ADER,IL1VL,7
ADER,IL1VR,7
ADER,M1,8
ADER,OLLL,8
ADER,OLLR,8
ADER,OLQDL,6
ADER,OLQDR,6
ADER,OLQVL,6
ADER,OLQVR,6
ADER,PDB,5
ADER,PDB,6
ADER,PDEL,6
ADER,PDER,6
ADER,PHAL,7
ADER,PHAR,7
ADER,PLML,5
ADER,PLML,8
ADER,PLMR,5
ADER,PLMR,8
ADER,PVDL,5
ADER,PVDL,7
ADER,PVDR,5
ADER,PVDR,7
ADER,PVM,6
ADER,PVM,7
ADER,PVM,8
ADER,PVNL,5
ADER,PVNL,7
ADER,PVNR,5
ADER,PVNR,7
ADER,PVR,5
ADER,PVWL,5
ADER,PVWR,5
ADER,RIAL,6
ADER,RIAR,6
ADER,RICL,7
ADER,RICR,7
ADER,RID,5
ADER,RIGL,5
ADER,RIGL,6
ADER,RIGL,7
ADER,RIGR,5
ADER,RIGR,6
ADER,RIGR,7
ADER,RIML,5
ADER,RIML,6
ADER,RIMR,5
ADER,RIMR,6
ADER,RIPL,5
ADER,RIPR,5
ADER,RIS,5
ADER,RIS,7
ADER,RIVL,5
ADER,RIVR,5
ADER,RMFL,5
ADER,RMFL,6
ADER,RMFR,5
ADER,RMFR,6
ADER,RMHL,8
ADER,RMHR,8
ADER,SABD,7
ADER,SABVL,7
ADER,SABVR,7
ADER,SIADL,6
ADER,SIADL,7
ADER,SIADR,6
ADER,SIADR,7
ADER,SIAVL,6
ADER,SIAVL,7
ADER,SIAVR,6
ADER,SIAVR,7
ADER,SMDDL,5
ADER,SMDDR,5
ADER,SMDVL,5
ADER,SMDVR,5
ADER,URBL,6
ADER,URBR,6
ADER,VA1,5
ADER,VA1,7
ADER,VA10,5
ADER,VA10,7
ADER,VA11,5
ADER,VA11,7
ADER,VA12,5
ADER,VA12,6
ADER,VA12,7
ADER,VA2,5
ADER,VA2,7
ADER,VA3,5
ADER,VA3,7
ADER,VA4,5
ADER,VA4,7
ADER,VA5,5
ADER,VA5,7
ADER,VA6,5
ADER,VA6,7
ADER,VA7,5
ADER,VA7,7
ADER,VA8,5
ADER,VA8,7
ADER,VA9,5
ADER,VA9,7
ADER,VB1,5
ADER,VB1,6
ADER,VB1,7
ADER,VB10,5
ADER,VB10,6
ADER,VB10,7
ADER,VB11,5
ADER,VB11,6
ADER,VB11,7
ADER,VB2,5
ADER,VB2,6
ADER,VB2,7
ADER,VB3,5
ADER,VB3,6
ADER,VB3,7
ADER,VB4,5
ADER,VB4,6
ADER,VB4,7
ADER,VB5,5
ADER,VB5,6
ADER,VB5,7
ADER,VB6,5
ADER,VB6,6
ADER,VB6,7
ADER,VB7,5
ADER,VB7,6
ADER,VB7,7
ADER,VB8,5
ADER,VB8,6
ADER,VB8,7
ADER,VB9,5
ADER,VB9,6
ADER,VB9,7
ADER,VD1,7
ADER,VD10,7
ADER,VD11,7
ADER,VD12,7
ADER,VD13,7
ADER,VD2,7
ADER,VD3,7
ADER,VD4,7
ADER,VD5,7
ADER,VD6,7
ADER,VD7,7
ADER,VD8,7
ADER,VD9,7
ADFL,ADFL,1
ADFL,ADFL,3
ADFL,ADFR,1
ADFL,ADFR,3
ADFL,ADLL,1
ADFL,ADLR,1
ADFL,AIBL,1
ADFL,AIBL,2
ADFL,AIBR,1
ADFL,AIBR,2
ADFL,AIML,3
ADFL,AIMR,3
ADFL,AINL,2
ADFL,AINR,2
ADFL,AIYL,2
ADFL,AIYR,2
ADFL,AIZL,1
ADFL,AIZL,2
ADFL,AIZL,3
ADFL,AIZR,1
ADFL,AIZR,2
ADFL,AIZR,3
ADFL,ASGL,1
ADFL,ASGL,2
ADFL,ASGR,1
ADFL,ASGR,2
ADFL,ASHL,2
ADFL,ASHR,2
ADFL,AUAL,4
ADFL,AUAR,4
ADFL,AVBL,2
ADFL,AVBR,2
ADFL,AVDL,2
ADFL,AVDR,2
ADFL,AVEL,3
ADFL,AVER,3
ADFL,AVG,1
ADFL,AVHL,2
ADFL,AVHR,2
ADFL,AVJL,2
ADFL,AVJR,2
ADFL,AVL,2
ADFL,AVL,4
ADFL,BAGL,2
ADFL,BAGR,2
ADFL,BDUL,2
ADFL,BDUR,2
ADFL,DVA,2
ADFL,DVB,4
ADFL,FLPL,1
ADFL,FLPR,1
ADFL,HSNL,2
ADFL,HSNL,3
ADFL,HSNR,2
ADFL,HSNR,3
ADFL,I1L,1
ADFL,I1R,1
ADFL,I2L,1
ADFL,I2L,4
ADFL,I2R,1
ADFL,I2R,4
ADFL,I3,3
ADFL,I3,4
ADFL,I4,4
ADFL,I5,4
ADFL,I6,4
ADFL,IL1DL,4
ADFL,IL1DR,4
ADFL,IL1L,4
ADFL,IL1R,4
ADFL,IL1VL,4
ADFL,IL1VR,4
ADFL,IL2DL,3
ADFL,IL2DR,3
ADFL,IL2L,1
ADFL,IL2L,3
ADFL,IL2R,1
ADFL,IL2R,3
ADFL,IL2VL,3
ADFL,IL2VR,3
ADFL,M1,2
ADFL,M2L,4
ADFL,M2R,4
ADFL,M3L,4
ADFL,M3R,4
ADFL,M4,4
ADFL,M5,4
ADFL,MCL,4
ADFL,MCR,4
ADFL,MI,4
ADFL,NSML,1
ADFL,NSML,2
ADFL,NSMR,1
ADFL,NSMR,2
ADFL,PVCL,2
ADFL,PVCR,2
ADFL,PVDL,2
ADFL,PVDR,2
ADFL,PVNL,2
ADFL,PVNR,2
ADFL,PVT,1
ADFL,PVWL,2
ADFL,PVWR,2
ADFL,RIAL,1
ADFL,RIAR,1
ADFL,RIGL,2
ADFL,RIGR,2
ADFL,RIH,1
ADFL,RIH,3
ADFL,RIML,2
ADFL,RIML,3
ADFL,RIMR,2
ADFL,RIMR,3
ADFL,RIPL,1
ADFL,RIPL,2
ADFL,RIPL,3
ADFL,RIPR,1
ADFL,RIPR,2
ADFL,RIPR,3
ADFL,RIR,1
ADFL,RIR,2
ADFL,RIR,3
ADFL,RIS,2
ADFL,RIS,4
ADFL,RMDDL,3
ADFL,RMDDR,3
ADFL,RMDL,2
ADFL,RMDL,3
ADFL,RMDR,2
ADFL,RMDR,3
ADFL,RMDVL,3
ADFL,RMDVR,3
ADFL,RMED,4
ADFL,RMEL,3
ADFL,RMER,3
ADFL,RMEV,4
ADFL,RMFL,2
ADFL,RMFR,2
ADFL,SAADL,2
ADFL,SAADR,2
ADFL,SAAVL,2
ADFL,SAAVR,2
ADFL,SIADL,2
ADFL,SIADR,2
ADFL,SIAVL,2
ADFL,SIAVR,2
ADFL,SMBDL,3
ADFL,SMBDR,3
ADFL,SMBVL,3
ADFL,SMBVR,3
ADFL,SMDDL,2
ADFL,SMDDL,3
ADFL,SMDDR,2
ADFL,SMDDR,3
ADFL,SMDVL,2
ADFL,SMDVL,3
ADFL,SMDVR,2
ADFL,SMDVR,3
ADFL,URADL,1
ADFL,URADL,3
ADFL,URADR,1
ADFL,URADR,3
ADFL,URAVL,1
ADFL,URAVL,3
ADFL,URAVR,1
ADFL,URAVR,3
ADFL,URBL,1
ADFL,URBL,2
ADFL,URBR,1
ADFL,URBR,2
ADFL,URXL,2
ADFL,URXL,3
ADFL,URXR,2
ADFL,URXR,3
ADFL,VB1,2
ADFL,VC4,4
ADFL,VC5,4
ADFR,ADFL,1
ADFR,ADFL,3
ADFR,ADFR,1
ADFR,ADFR,3
ADFR,ADLL,1
ADFR,ADLR,1
ADFR,AIBL,1
ADFR,AIBL,2
ADFR,AIBR,1
ADFR,AIBR,2
ADFR,AIML,3
ADFR,AIMR,3
ADFR,AINL,2
ADFR,AINR,2
ADFR,AIYL,2
ADFR,AIYR,2
ADFR,AIZL,1
ADFR,AIZL,2
ADFR,AIZL,3
ADFR,AIZR,1
ADFR,AIZR,2
ADFR,AIZR,3
ADFR,ASGL,1
ADFR,ASGL,2
ADFR,ASGR,1
ADFR,ASGR,2
ADFR,ASHL,2
ADFR,ASHR,2
ADFR,AUAL,4
ADFR,AUAR,4
ADFR,AVBL,2
ADFR,AVBR,2
ADFR,AVDL,2
ADFR,AVDR,2
ADFR,AVEL,3
ADFR,AVER,3
ADFR,AVG,1
ADFR,AVHL,2
ADFR,AVHR,2
ADFR,AVJL,2
ADFR,AVJR,2
ADFR,AVL,2
ADFR,AVL,4
ADFR,BAGL,2
ADFR,BAGR,2
ADFR,BDUL,2
ADFR,BDUR,2
ADFR,DVA,2
ADFR,DVB,4
ADFR,FLPL,1
ADFR,FLPR,1
ADFR,HSNL,2
ADFR,HSNL,3
ADFR,HSNR,2
ADFR,HSNR,3
ADFR,I1L,1
ADFR,I1R,1
ADFR,I2L,1
ADFR,I2L,4
ADFR,I2R,1
ADFR,I2R,4
ADFR,I3,3
ADFR,I3,4
ADFR,I4,4
ADFR,I5,4
ADFR,I6,4
ADFR,IL1DL,4
ADFR,IL1DR,4
ADFR,IL1L,4
ADFR,IL1R,4
ADFR,IL1VL,4
ADFR,IL1VR,4
ADFR,IL2DL,3
ADFR,IL2DR,3
ADFR,IL2L,1
ADFR,IL2L,3
ADFR,IL2R,1
ADFR,IL2R,3
ADFR,IL2VL,3
ADFR,IL2VR,3
ADFR,M1,2
ADFR,M2L,4
ADFR,M2R,4
ADFR,M3L,4
ADFR,M3R,4
ADFR,M4,4
ADFR,M5,4
ADFR,MCL,4
ADFR,MCR,4
ADFR,MI,4
ADFR,NSML,1
ADFR,NSML,2
ADFR,NSMR,1
ADFR,NSMR,2
ADFR,PVCL,2
ADFR,PVCR,2
ADFR,PVDL,2
ADFR,PVDR,2
ADFR,PVNL,2
ADFR,PVNR,2
ADFR,PVT,1
ADFR,PVWL,2
ADFR,PVWR,2
ADFR,RIAL,1
ADFR,RIAR,1
ADFR,RIGL,2
ADFR,RIGR,2
ADFR,RIH,1
ADFR,RIH,3
ADFR,RIML,2
ADFR,RIML,3
ADFR,RIMR,2
ADFR,RIMR,3
ADFR,RIPL,1
ADFR,RIPL,2
ADFR,RIPL,3
ADFR,RIPR,1
ADFR,RIPR,2
ADFR,RIPR,3
ADFR,RIR,1
ADFR,RIR,2
ADFR,RIR,3
ADFR,RIS,2
ADFR,RIS,4
ADFR,RMDDL,3
ADFR,RMDDR,3
ADFR,RMDL,2
ADFR,RMDL,3
ADFR,RMDR,2
ADFR,RMDR,3
ADFR,RMDVL,3
ADFR,RMDVR,3
ADFR,RMED,4
ADFR,RMEL,3
ADFR,RMER,3
ADFR,RMEV,4
ADFR,RMFL,2
ADFR,RMFR,2
ADFR,SAADL,2
ADFR,SAADR,2
ADFR,SAAVL,2
ADFR,SAAVR,2
ADFR,SIADL,2
ADFR,SIADR,2
ADFR,SIAVL,2
ADFR,SIAVR,2
ADFR,SMBDL,3
ADFR,SMBDR,3
ADFR,SMBVL,3
ADFR,SMBVR,3
ADFR,SMDDL,2
ADFR,SMDDL,3
ADFR,SMDDR,2
ADFR,SMDDR,3
ADFR,SMDVL,2
ADFR,SMDVL,3
ADFR,SMDVR,2
ADFR,SMDVR,3
ADFR,URADL,1
ADFR,URADL,3
ADFR,URADR,1
ADFR,URADR,3
ADFR,URAVL,1
ADFR,URAVL,3
ADFR,URAVR,1
ADFR,URAVR,3
ADFR,URBL,1
ADFR,URBL,2
ADFR,URBR,1
ADFR,URBR,2
ADFR,URXL,2
ADFR,URXL,3
ADFR,URXR,2
ADFR,URXR,3
ADFR,VB1,2
ADFR,VC4,4
ADFR,VC5,4
CEPDL,ADAL,5
CEPDL,ADAR,5
CEPDL,ADFL,6
CEPDL,ADFL,7
CEPDL,ADFR,6
CEPDL,ADFR,7
CEPDL,AIAL,5
CEPDL,AIAR,5
CEPDL,AIBL,5
CEPDL,AIBR,5
CEPDL,AIZL,5
CEPDL,AIZR,5
CEPDL,ALA,7
CEPDL,ALML,5
CEPDL,ALML,8
CEPDL,ALMR,5
CEPDL,ALMR,8
CEPDL,AS1,7
CEPDL,AS10,7
CEPDL,AS11,7
CEPDL,AS2,7
CEPDL,AS3,7
CEPDL,AS4,7
CEPDL,AS5,7
CEPDL,AS6,7
CEPDL,AS7,7
CEPDL,AS8,7
CEPDL,AS9,7
CEPDL,ASHL,6
CEPDL,ASHL,7
CEPDL,ASHR,6
CEPDL,ASHR,7
CEPDL,ASKL,6
CEPDL,ASKL,7
CEPDL,ASKR,6
CEPDL,ASKR,7
CEPDL,AVAL,5
CEPDL,AVAL,6
CEPDL,AVAL,7
CEPDL,AVAR,5
CEPDL,AVAR,6
CEPDL,AVAR,7
CEPDL,AVBL,5
CEPDL,AVBL,7
CEPDL,AVBL,8
CEPDL,AVBR,5
CEPDL,AVBR,7
CEPDL,AVBR,8
CEPDL,AVDL,7
CEPDL,AVDR,7
CEPDL,AVEL,5
CEPDL,AVEL,7
CEPDL,AVER,5
CEPDL,AVER,7
CEPDL,AVFL,7
CEPDL,AVFR,7
CEPDL,AVHL,6
CEPDL,AVHR,6
CEPDL,AVKL,6
CEPDL,AVKL,7
CEPDL,AVKL,8
CEPDL,AVKR,6
CEPDL,AVKR,7
CEPDL,AVKR,8
CEPDL,AVM,5
CEPDL,BDUL,5
CEPDL,BDUR,5
CEPDL,CEPDL,7
CEPDL,CEPDR,7
CEPDL,CEPVL,7
CEPDL,CEPVR,7
CEPDL,DA1,5
CEPDL,DA1,7
CEPDL,DA2,5
CEPDL,DA2,7
CEPDL,DA3,5
CEPDL,DA3,7
CEPDL,DA4,5
CEPDL,DA4,7
CEPDL,DA5,5
CEPDL,DA5,7
CEPDL,DA6,5
CEPDL,DA6,7
CEPDL,DA7,5
CEPDL,DA7,7
CEPDL,DA8,5
CEPDL,DA8,7
CEPDL,DA9,5
CEPDL,DA9,6
CEPDL,DA9,7
CEPDL,DB1,5
CEPDL,DB1,6
CEPDL,DB1,7
CEPDL,DB2,5
CEPDL,DB2,6
CEPDL,DB2,7
CEPDL,DB3,5
CEPDL,DB3,6
CEPDL,DB3,7
CEPDL,DB4,5
CEPDL,DB4,6
CEPDL,DB4,7
CEPDL,DB5,5
CEPDL,DB5,6
CEPDL,DB5,7
CEPDL,DB6,5
CEPDL,DB6,6
CEPDL,DB6,7
CEPDL,DB7,5
CEPDL,DB7,6
CEPDL,DB7,7
CEPDL,DD1,7
CEPDL,DD2,7
CEPDL,DD3,7
CEPDL,DD4,7
CEPDL,DD5,7
CEPDL,DD6,7
CEPDL,DVB,7
CEPDL,FLPL,5
CEPDL,FLPR,5
CEPDL,I1L,5
CEPDL,I1R,5
CEPDL,I2L,8
CEPDL,I2R,8
CEPDL,I3,8
CEPDL,I5,5
CEPDL,IL1DL,7
CEPDL,IL1DR,7
CEPDL,IL1L,7
CEPDL,IL1R,7
CEPDL,IL1VL,7
CEPDL,IL1VR,7
CEPDL,M1,8
CEPDL,OLLL,8
CEPDL,OLLR,8
CEPDL,OLQDL,6
CEPDL,OLQDR,6
CEPDL,OLQVL,6
CEPDL,OLQVR,6
CEPDL,PDB,5
CEPDL,PDB,6
CEPDL,PDEL,6
CEPDL,PDER,6
CEPDL,PHAL,7
CEPDL,PHAR,7
CEPDL,PLML,5
CEPDL,PLML,8
CEPDL,PLMR,5
CEPDL,PLMR,8
CEPDL,PVDL,5
CEPDL,PVDL,7
CEPDL,PVDR,5
CEPDL,PVDR,7
CEPDL,PVM,6
CEPDL,PVM,7
CEPDL,PVM,8
CEPDL,PVNL,5
CEPDL,PVNL,7
CEPDL,PVNR,5
CEPDL,PVNR,7
CEPDL,PVR,5
CEPDL,PVWL,5
CEPDL,PVWR,5
CEPDL,RIAL,6
CEPDL,RIAR,6
CEPDL,RICL,7
CEPDL,RICR,7
CEPDL,RID,5
CEPDL,RIGL,5
CEPDL,RIGL,6
CEPDL,RIGL,7
CEPDL,RIGR,5
CEPDL,RIGR,6
CEPDL,RIGR,7
CEPDL,RIML,5
CEPDL,RIML,6
CEPDL,RIMR,5
CEPDL,RIMR,6
CEPDL,RIPL,5
CEPDL,RIPR,5
CEPDL,RIS,5
CEPDL,RIS,7
CEPDL,RIVL,5
CEPDL,RIVR,5
CEPDL,RMFL,5
CEPDL,RMFL,6
CEPDL,RMFR,5
CEPDL,RMFR,6
CEPDL,RMHL,8
CEPDL,RMHR,8
CEPDL,SABD,7
CEPDL,SABVL,7
CEPDL,SABVR,7
CEPDL,SIADL,6
CEPDL,SIADL,7
CEPDL,SIADR,6
CEPDL,SIADR,7
CEPDL,SIAVL,6
CEPDL,SIAVL,7
CEPDL,SIAVR,6
CEPDL,SIAVR,7
CEPDL,SMDDL,5
CEPDL,SMDDR,5
CEPDL,SMDVL,5
CEPDL,SMDVR,5
CEPDL,URBL,6
CEPDL,URBR,6
CEPDL,VA1,5
CEPDL,VA1,7
CEPDL,VA10,5
CEPDL,VA10,7
CEPDL,VA11,5
CEPDL,VA11,7
CEPDL,VA12,5
CEPDL,VA12,6
CEPDL,VA12,7
CEPDL,VA2,5
CEPDL,VA2,7
CEPDL,VA3,5
CEPDL,VA3,7
CEPDL,VA4,5
CEPDL,VA4,7
CEPDL,VA5,5
CEPDL,VA5,7
CEPDL,VA6,5
CEPDL,VA6,7
CEPDL,VA7,5
CEPDL,VA7,7
CEPDL,VA8,5
CEPDL,VA8,7
CEPDL,VA9,5
CEPDL,VA9,7
CEPDL,VB1,5
CEPDL,VB1,6
CEPDL,VB1,7
CEPDL,VB10,5
CEPDL,VB10,6
CEPDL,VB10,7
CEPDL,VB11,5
CEPDL,VB11,6
CEPDL,VB11,7
CEPDL,VB2,5
CEPDL,VB2,6
CEPDL,VB2,7
CEPDL,VB3,5
CEPDL,VB3,6
CEPDL,VB3,7
CEPDL,VB4,5
CEPDL,VB4,6
CEPDL,VB4,7
CEPDL,VB5,5
CEPDL,VB5,6
CEPDL,VB5,7
CEPDL,VB6,5
CEPDL,VB6,6
CEPDL,VB6,7
CEPDL,VB7,5
CEPDL,VB7,6
CEPDL,VB7,7
CEPDL,VB8,5
CEPDL,VB8,6
CEPDL,VB8,7
CEPDL,VB9,5
CEPDL,VB9,6
CEPDL,VB9,7
CEPDL,VD1,7
CEPDL,VD10,7
CEPDL,VD11,7
CEPDL,VD12,7
CEPDL,VD13,7
CEPDL,VD2,7
CEPDL,VD3,7
CEPDL,VD4,7
CEPDL,VD5,7
CEPDL,VD6,7
CEPDL,VD7,7
CEPDL,VD8,7
CEPDL,VD9,7
CEPDR,ADAL,5
CEPDR,ADAR,5
CEPDR,ADFL,6
CEPDR,ADFL,7
CEPDR,ADFR,6
CEPDR,ADFR,7
CEPDR,AIAL,5
CEPDR,AIAR,5
CEPDR,AIBL,5
CEPDR,AIBR,5
CEPDR,AIZL,5
CEPDR,AIZR,5
CEPDR,ALA,7
CEPDR,ALML,5
CEPDR,ALML,8
CEPDR,ALMR,5
CEPDR,ALMR,8
CEPDR,AS1,7
CEPDR,AS10,7
